photo_id,latitude,longitude,user_tags,taken_time,url,user_id,username,realname,registered_location,photos_count,user_longitude,user_latitude
52633359909,40.882079,-74.151298,"['rogueshollowregiment', '2022drumcorpsgrandprix', 'dca', 'drumcorps']",2022-07-09 20:00:54,https://www.flickr.com/photos/avatar1/52633359909/,93073021@N00,smata2,,,350317,-9999.0,-9999.0
52633334414,40.882079,-74.151298,"['dca', '2022drumcorpsgrandprix', 'rogueshollowregiment', 'drumcorps']",2022-07-09 19:51:41,https://www.flickr.com/photos/avatar1/52633334414/,93073021@N00,smata2,,,350317,-9999.0,-9999.0
52632566062,40.882079,-74.151298,"['dca', '2022drumcorpsgrandprix', 'rogueshollowregiment', 'drumcorps']",2022-07-09 19:52:40,https://www.flickr.com/photos/avatar1/52632566062/,93073021@N00,smata2,,,350317,-9999.0,-9999.0
52633517780,40.882079,-74.151298,"['dca', '2022drumcorpsgrandprix', 'rogueshollowregiment', 'drumcorps']",2022-07-09 19:53:21,https://www.flickr.com/photos/avatar1/52633517780/,93073021@N00,smata2,,,350317,-9999.0,-9999.0
52633127229,40.882079,-74.151298,"['dca', '2022drumcorpsgrandpriz', 'skylinersalumni', 'alumnicorps']",2022-07-09 19:02:07,https://www.flickr.com/photos/avatar1/52633127229/,93073021@N00,smata2,,,350317,-9999.0,-9999.0
52633124814,40.882079,-74.151298,"['dca', '2022drumcorpsgrandpriz', 'skylinersalumni', 'alumnicorps']",2022-07-09 19:09:27,https://www.flickr.com/photos/avatar1/52633124814/,93073021@N00,smata2,,,350317,-9999.0,-9999.0
52633295140,40.741477,-74.009742,"['littleisland', 'newyork']",2023-01-16 12:39:16,https://www.flickr.com/photos/didier/52633295140/,55986941@N00,VernissageTV Didier Didier,Didier Leroi,,9212,-9999.0,-9999.0
52631517135,40.722319,-74.047523,[],2020-05-19 07:31:11,https://www.flickr.com/photos/missbanana/52631517135/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52631074746,40.722052,-74.047037,[],2020-05-17 14:28:53,https://www.flickr.com/photos/missbanana/52631074746/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52630560002,40.736647,-74.038734,[],2020-05-17 15:06:11,https://www.flickr.com/photos/missbanana/52630560002/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52630545537,40.725527,-74.044670,[],2020-05-13 18:57:00,https://www.flickr.com/photos/missbanana/52630545537/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52631039561,40.722355,-74.047164,[],2020-05-09 13:56:49,https://www.flickr.com/photos/missbanana/52631039561/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52631382370,40.722636,-74.047020,[],2020-05-04 11:26:25,https://www.flickr.com/photos/missbanana/52631382370/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52631421758,40.762347,-74.027100,[],2020-05-03 21:25:29,https://www.flickr.com/photos/missbanana/52631421758/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52630189714,40.778750,-73.963383,"['adventure', 'america', 'cycling', 'tour', 'travel', 'unitedstates', 'newyork', 'newyorkcity', 'nyc', 'manhattan', 'metropolitanmuseumofart', 'museum', 'art', 'historic', 'old']",2022-09-24 19:08:42,https://www.flickr.com/photos/billy_wilson/52630189714/,32132568@N06,Billy Wilson Photography,Billy Wilson,"Sault Ste. Marie, Canada",17543,-84.33575259999999,46.5136494
52630108489,40.759030,-73.986750,"['adventure', 'america', 'cycling', 'tour', 'travel', 'unitedstates', 'newyork', 'newyorkcity', 'nyc', 'manhattan', 'historic', 'old', 'architecture', 'building', 'buildings', 'interior', 'inside', 'theatre', 'theater', 'theaterdistrict', 'richardrodgerstheatre', 'musical', 'hamilton']",2022-09-24 15:33:27,https://www.flickr.com/photos/billy_wilson/52630108489/,32132568@N06,Billy Wilson Photography,Billy Wilson,"Sault Ste. Marie, Canada",17543,-84.33575259999999,46.5136494
52629169162,40.779384,-73.963994,"['adventure', 'america', 'cycling', 'tour', 'travel', 'unitedstates', 'newyork', 'newyorkcity', 'manhattan', 'metropolitanmuseumofart', 'historic', 'old', 'art', 'museum', 'painting']",2022-09-23 18:27:32,https://www.flickr.com/photos/billy_wilson/52629169162/,32132568@N06,Billy Wilson Photography,Billy Wilson,"Sault Ste. Marie, Canada",17543,-84.33575259999999,46.5136494
52629108111,40.778722,-73.971703,[],2014-07-31 10:58:38,https://www.flickr.com/photos/shareski/52629108111/,91312924@N00,shareski,Dean Shareski,"Moose Jaw, SK, Canada",19030,-105.5348562,50.3915811
52629489198,40.739011,-73.991103,[],2023-01-14 17:49:47,https://www.flickr.com/photos/chillbill/52629489198/,32121816@N00,chillbill,Billy,,54470,-9999.0,-9999.0
52629461548,40.722672,-74.046950,[],2020-05-02 20:38:14,https://www.flickr.com/photos/missbanana/52629461548/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52629292875,40.880663,-74.151856,"['dca', '2022drumcorpsgrandprix', 'saintsbrigade', 'drumcorps']",2022-07-09 18:24:55,https://www.flickr.com/photos/avatar1/52629292875/,93073021@N00,smata2,,,350317,-9999.0,-9999.0
52628043547,40.846814,-74.026908,[],2022-04-23 20:43:17,https://www.flickr.com/photos/194222166@N02/52628043547/,194222166@N02,ginogalante322,Gino Galante,,1161,-9999.0,-9999.0
52628150028,40.721836,-74.044875,[],2020-04-14 14:13:37,https://www.flickr.com/photos/missbanana/52628150028/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52627892444,40.722358,-74.047448,[],2020-04-09 10:44:40,https://www.flickr.com/photos/missbanana/52627892444/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52628116373,40.718216,-74.047859,[],2020-04-04 15:35:42,https://www.flickr.com/photos/missbanana/52628116373/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52627123007,40.722419,-74.047448,[],2020-04-03 14:49:26,https://www.flickr.com/photos/missbanana/52627123007/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
